Plant Name,Unit Name,ORISPL (Plant Code),GATS Unit ID,PJM Unit?,State,County,Balancing Authority,Nameplate,Date Online,Primary Fuel Type,Secondary,Tertiary,Quaternary,Fifth,Sixth,Seventh,Eighth,New Jersey,Maryland,Pennsylvania,District of Columbia,Delaware,Illinois,Ohio,Virginia,EFEC Eligible
Ledford-Whitt-VA-5.28kw Residence,Ledford-Whitt-VA-5.28kw Residence,,NON41854,,VA,Greene County,PJM Interconnection,0.00528,3/1/10,SUN,,,,,,,,,,PA-46114-NSTI-I,DC-10798-SUN-I,,,,,
"Lee, David + Diane",DD Lee,,NON50822,,VA,James City County,PJM Interconnection,0.00799,12/1/10,SUN,,,,,,,,,,PA-46338-NSTI-I,,,,,VA-012784-SUN,
"Lee, Edward Residence PV",Unit # 1,,NON154435,,VA,Frederick County,PJM Interconnection,0.0114,10/1/16,SUN,,,,,,,,,,PA-461695-NSTI-I,,,,,VA-107333-SUN,
Lee-Jacob-VA-PV-7KW Residence,Lee-Jacob-VA-PV-7KW Residence,,NON51654,,VA,Clarke County,PJM Interconnection,0.007,6/1/10,SUN,,,,,,,,,,PA-46343-NSTI-I,,,,,,
Leeds-Sam-VA-PV-3.87KW Residence,Leeds-Sam-VA-PV-3.87KW Residence,,NON143844,,VA,James City County,PJM Interconnection,0.00387,6/1/10,SUN,,,,,,,,,,PA-461406-NSTI-I,,,,,VA-096992-SUN,
Leeds-Sam-VA-ST-2.895KW Residence,Leeds-Sam-VA-ST-2.895KW Residence,,NON44602,,VA,James City County,PJM Interconnection,0.0029,5/1/10,STH,,,,,,,,,,,DC-101283-STH-I,,,,,
Leesville,1,3777,MSET89244101,Yes,VA,Campbell County,PJM Interconnection,50,3/1/64,WAT,,,,,,,,,,PA-462207-WAT-II,,,,,VA-000125-WAT,
Leet-Chris-VA-PV-7.99kW Residence,Leet-Chris-VA-PV-7.99kW Residence,,NON64944,,VA,Prince William County,PJM Interconnection,0.00799,8/1/11,SUN,,,,,,,,,,PA-46642-NSTI-I,,,,,,
Lefever-Michael-VA-PV-2.4kw Residence,Lefever-Michael-VA-PV-2.4kw Residence,,NON187829,,VA,Fairfax County,PJM Interconnection,0.0024,5/1/17,SUN,,,,,,,,,,PA-461952-NSTI-I,,,,,,
Lefever-Michael-VA-PV-9.0kw Residence,Lefever-Michael-VA-PV-9.0kw Residence,,NON187828,,VA,Fairfax County,PJM Interconnection,0.009,4/1/17,SUN,,,,,,,,,,PA-461951-NSTI-I,,,,,,
"Leffel, Jeannine Residence",J Leffel,,NON159697,,VA,Madison County,PJM Interconnection,0.009,11/1/16,SUN,,,,,,,,,,PA-461748-NSTI-I,,,,,,
Legum Residence,Bluemont VA Unit 1,,NON45072,,VA,Clarke County,PJM Interconnection,0.007,7/1/10,SUN,,,,,,,,,,,DC-101420-SUN-I,,,,,
Lehman-Scott-VA-PV-3.15KW Residence,Lehman-Scott-VA-PV-3.15KW Residence,,NON47344,,VA,Arlington County,PJM Interconnection,0.00315,4/1/10,SUN,,,,,,,,,,PA-46406-NSTI-I,DC-101999-SUN-I,,,,,
"Lehmann, Kevin Residence",K Lehmann,,NON111931,,VA,Albemarle County,PJM Interconnection,0.00702,10/1/15,SUN,,,,,,,,,,PA-461229-NSTI-I,,,,,,
"Leibowitz, Sandra Residence",S Leibowitz,,NON142012,,VA,Richmond City,PJM Interconnection,0.0054,4/1/15,SUN,,,,,,,,,,PA-461608-NSTI-I,,,,,VA-095143-SUN,
Leiker-Cameron-VA-PV-5.775KW Residence,Leiker-Cameron-VA-PV-5.775KW Residence,,NON47346,,VA,Fairfax County,PJM Interconnection,0.00578,8/1/10,SUN,,,,,,,,,,PA-46540-NSTI-I,DC-101590-SUN-I,,,,VA-009932-SUN,
Leitzel-Todd-VA-PV-12.825kw Residence,Leitzel-Todd-VA-PV-12.825kw Residence,,NON137763,,VA,Shenandoah County,PJM Interconnection,0.01283,6/1/16,SUN,,,,,,,,,,PA-461544-NSTI-I,,,,,VA-091040-SUN,
LeMenestral-Chris -VA-PV-4.76kw Residence,LeMenestral-Chris -VA-PV-4.76kw Residence,,NON137935,,VA,Arlington County,PJM Interconnection,0.00476,4/1/16,SUN,,,,,,,,,,PA-461519-NSTI-I,,,,,,
Leonard - Flower Residence,Unit # 1,,NON47585,,VA,Arlington County,PJM Interconnection,0.00336,4/1/10,SUN,,,,,,,,,,,DC-102423-SUN-I,,,,,
"Leonard, Benny Residence",B Leonard,,NON46003,,VA,Fairfax County,PJM Interconnection,0.00324,4/1/10,SUN,,,,,,,,,,PA-46237-NSTI-I,DC-101792-SUN-I,,,,,
Leopold-Susan-VA-PV-1.38KW Residence,Leopold-Susan-VA-PV-1.38KW Residence,,NON47349,,VA,Warren County,PJM Interconnection,0.00138,5/1/10,SUN,,,,,,,,,,PA-46544-NSTI-I,DC-102077-SUN-I,,,,,
Leopold-Susan-VA-ST-2.844KW Residence,Leopold-Susan-VA-ST-2.844KW Residence,,NON44603,,VA,Warren County,PJM Interconnection,0.00284,4/1/10,STH,,,,,,,,,,,DC-101284-STH-I,,,,,
"Lesinski, John Residence",J Lesinski,,NON179301,,VA,Rappahannock County,PJM Interconnection,0.0081,1/1/16,SUN,,,,,,,,,,PA-461865-NSTI-I,,,,,VA-132952-SUN,
Levin-Douglas-VA-PV-5.3kw Residence,Levin-Douglas-VA-PV-5.3kw Residence,,NON149450,,VA,Washington County,PJM Interconnection,0.0053,2/1/16,SUN,,,,,,,,,,PA-461667-NSTI-I,,,,,VA-102450-SUN,
Levitin-Michael-VA-PV-8.48kW Residence,Levitin-Michael-VA-PV-8.48kW Residence,,NON83905,,VA,Arlington County,PJM Interconnection,0.00848,10/1/13,SUN,,,,,,,,,,PA-46798-NSTI-I,,,,,,
"Lewis, John Residence",J Lewis,,NON95297,,VA,Prince Edward County,PJM Interconnection,0.00756,10/1/14,SUN,,,,,,,,,,PA-46952-NSTI-I,,,,,,
"Lewis, Mary Ann Residence",M A Lewis,,NON104127,,VA,Montgomery County,PJM Interconnection,0.0098,5/1/15,SUN,,,,,,,,,,PA-461060-NSTI-I,,,,,VA-060278-SUN,
Lewis-Anne-VA-PV-5.55KW Residence,Lewis-Anne-VA-PV-5.55KW Residence,,NON47350,,VA,Fairfax County,PJM Interconnection,0.00555,10/1/10,SUN,,,,,,,,,,PA-46403-NSTI-I,DC-102076-SUN-I,,,,VA-072234-SUN,
Lewis-Diane-VA-PV-4.2KW Residence,Lewis-Diane-VA-PV-4.2KW Residence,,NON51634,,VA,Chesterfield County,PJM Interconnection,0.0042,5/1/10,SUN,,,,,,,,,,PA-46358-NSTI-I,,,,,,
Lichtenstein Solar Garage,Lichtenstein Solar Garage,,NON42208,,VA,Augusta County,PJM Interconnection,0.01138,3/1/10,SUN,,,,,,,,,,PA-46108-NSTI-I,DC-10859-SUN-I,,,,VA-005986-SUN,
Liddick-Morgan-VA-PV-6.44kw Residence,Liddick-Morgan-VA-PV-6.44kw Residence,,NON140356,,VA,Augusta County,PJM Interconnection,0.00644,2/1/16,SUN,,,,,,,,,,PA-461567-NSTI-I,,,,,,
Liesfeld-Thomas-VA-3.3kw Residence,Liesfeld-Thomas-VA-3.3kw Residence,,NON41856,,VA,Hanover County,PJM Interconnection,0.00328,10/1/09,SUN,,,,,,,,,,PA-46265-NSTI-I,DC-10800-SUN-I,,,,,
"Light, Arthur Residence",A Light,,NON59504,,VA,Fairfax County,PJM Interconnection,0.00423,1/1/12,SUN,,,,,,,,,,PA-46600-NSTI-I,,,,,,
"Lin, Cathy Residence","Lin, Cathy Residence",,NON77596,,VA,Arlington County,PJM Interconnection,0.00725,10/1/12,SUN,,,,,,,,,,PA-46753-NSTI-I,,,,,VA-035553-SUN,
Lind-Cliff-VA-PV-3.15kW Residence2,Lind-Cliff-VA-PV-3.15kW Residence2,,NON147986,,VA,Rockingham County,PJM Interconnection,0.00315,3/1/15,SUN,,,,,,,,,,PA-461655-NSTI-I,,,,,,
"Lindsay, Clare Residence",C Lindsay,,NON173206,,VA,Rappahannock County,PJM Interconnection,0.00756,1/1/16,SUN,,,,,,,,,,PA-461841-NSTI-I,,,,,VA-127714-SUN,
Linsert LLC,Linsert LLC,,NON100455,,VA,Rappahannock County,PJM Interconnection,0.0231,5/1/14,SUN,,,,,,,,,,PA-461037-NSTI-I,,,,,VA-056738-SUN,
Lipe Residence,Unit # 1,,NON42411,,VA,Prince William County,PJM Interconnection,0.02223,3/1/10,SUN,,,,,,,,,,,DC-10917-SUN-I,,,,VA-006167-SUN,
Lipe-Steele-VA-1.25kw Residence,Lipe-Steele-VA-1.25kw Residence,,NON41879,,VA,Prince William County,PJM Interconnection,0.00125,12/1/09,STH,,,,,,,,,,,DC-10801-STH-I,,,,,
Liskey-Jeffery-VA-PV-8.4kw Residence,Liskey-Jeffery-VA-PV-8.4kw Residence,,NON122128,,VA,Augusta County,PJM Interconnection,0.0084,12/1/15,SUN,,,,,,,,,,PA-461388-NSTI-I,,,,,VA-076193-SUN,
"Liszka, Paul Residence",P Liszka,,NON104128,,VA,Loudoun County,PJM Interconnection,0.01782,4/1/14,SUN,,,,,,,,,,PA-461048-NSTI-I,,,,,VA-066841-SUN,
"Litaker, David Residence",D Litaker,,NON99287,,VA,Rappahannock County,PJM Interconnection,0.00675,12/1/14,SUN,,,,,,,,,,PA-461019-NSTI-I,,,,,VA-055492-SUN,
Litchenstein Residence,Litchenstein Residence,,NON38982,,VA,Augusta County,PJM Interconnection,0.0034,12/1/08,STH,,,,,,,,,,,DC-09154-STH-I,,,,,
"Little, Carl Residence",C Little,,NON121177,,VA,Frederick County,PJM Interconnection,0.00392,12/1/15,SUN,,,,,,,,,,PA-461334-NSTI-I,,,,,,
"Little, Michael Residence",M Little,,NON137037,,VA,Franklin County,PJM Interconnection,0.012,6/1/16,SUN,,,,,,,,,,PA-461525-NSTI-I,,,,,,
Little-David-VA-2.88kw Residence,Little-David-VA-2.88kw Residence,,NON41863,,VA,Arlington County,PJM Interconnection,0.00288,1/1/10,SUN,,,,,,,,,,PA-46115-NSTI-I,DC-10807-SUN-I,,,,,
Liu Residence,Unit # 1,,NON42778,,VA,Loudoun County,PJM Interconnection,0.00525,4/1/10,SUN,,,,,,,,,,,DC-101018-SUN-I,,,,,
Lloyd-Neal & Jamie-VA-PV-6.0kw Residence,Lloyd-Neal & Jamie-VA-PV-6.0kw Residence,,NON142425,,VA,Alleghany County,PJM Interconnection,0.006,8/1/16,SUN,,,,,,,,,,PA-461611-NSTI-I,,,,,,
Lock-Arthur-VA-PV-7.56kW Residence,Lock-Arthur-VA-PV-7.56kW Residence,,NON106663,,VA,Rockingham County,PJM Interconnection,0.00756,5/1/15,SUN,,,,,,,,,,PA-461109-NSTI-I,,,,,VA-062478-SUN,
"Lockett, Jim Residence",J Lockett,,NON59503,,VA,Loudoun County,PJM Interconnection,0.0007,9/1/10,SUN,,,,,,,,,,PA-46599-NSTI-I,,,,,VA-019934-SUN,
Loeb-Penny-VA-PV-1.25KW Residence,Loeb-Penny-VA-PV-1.25KW Residence,,NON45902,,VA,Loudoun County,PJM Interconnection,0.00125,6/1/10,SUN,,,,,,,,,,,DC-101478-SUN-I,,,,,
Loechler -Laura-VA-PV-7.245kw Residence,Loechler -Laura-VA-PV-7.245kw Residence,,NON139804,,VA,Arlington County,PJM Interconnection,0.00725,4/1/16,SUN,,,,,,,,,,PA-461568-NSTI-I,,,,,,
Logan-Jonathan R-VA-PV-9.3kw Residence,Logan-Jonathan R-VA-PV-9.3kw Residence,,NON180135,,VA,Buckingham County,PJM Interconnection,0.0093,3/1/17,SUN,,,,,,,,,,PA-461904-NSTI-I,,,,,,
Logios Residence,Logios Residence,,NON39160,,VA,Powhatan County,PJM Interconnection,0.0052,8/1/09,SUN,,,,,,,,,,PA-46048-NSTI-I,DC-10743-SUN-I,,,,,
Lohia-Sanjay-VA-PV-8kW Residence,Lohia-Sanjay-VA-PV-8kW Residence,,NON228846,,VA,Fairfax County,PJM Interconnection,0.008,1/1/14,SUN,,,,,,,,,,PA-462165-NSTI-I,,,,,,
Long-Don-VA-PV-11kW Residence,Long-Don-VA-PV-11kW Residence,,NON127177,,VA,Albemarle County,PJM Interconnection,0.011,6/1/15,SUN,,,,,,,,,,PA-461341-NSTI-I,,,,,VA-081211-SUN,
Longanecker-Robert-VA-PV-7.6kW Residence,Longanecker-Robert-VA-PV-7.6kW Residence,,NON65665,,VA,Nelson County,PJM Interconnection,0.0076,3/1/12,SUN,,,,,,,,,,PA-46658-NSTI-I,,,,,VA-024962-SUN,
Lorell-Monti-VA-PV-.945kW Residence,Lorell-Monti-VA-PV-.945kW Residence,,NON120095,,VA,Albemarle County,PJM Interconnection,0.00095,5/1/15,SUN,,,,,,,,,,PA-461359-NSTI-I,,,,,,
"Lorentzen, Eric Residence",E Lorentzen,,NON111583,,VA,Chesterfield County,PJM Interconnection,0.00868,10/1/15,SUN,,,,,,,,,,PA-461221-NSTI-I,,,,,VA-066676-SUN,
Lotke -Eric -VA-PV-3.36kw Residence,Lotke -Eric -VA-PV-3.36kw Residence,,NON140623,,VA,Arlington County,PJM Interconnection,0.00336,2/1/16,SUN,,,,,,,,,,PA-461583-NSTI-I,,,,,,
Loudoun County Homeless Shelter-VA-PV-9.504KW,Loudoun County Homeless Shelter-VA-PV-9.504KW,,NON47355,,VA,Loudoun County,PJM Interconnection,0.0095,10/1/09,SUN,,,,,,,,,,PA-46482-NSTI-I,DC-102018-SUN-I,,,,,
Loudoun County Youth Shelter -I-VA-PV-14.1KW Facility,Loudoun County Youth Shelter -I-VA-PV-14.1KW Facility,,NON60775,,VA,Loudoun County,PJM Interconnection,0.0141,7/1/11,SUN,,,,,,,,,,PA-46610-NSTI-I,,,,,VA-021035-SUN,
Loudoun County Youth Shelter II-VA-PV-13.865KW Facility,Loudoun County Youth Shelter II-VA-PV-13.865KW Facility,,NON61539,,VA,Loudoun County,PJM Interconnection,0.01387,7/1/11,SUN,,,,,,,,,,PA-46619-NSTI-I,,,,,VA-021641-SUN,
"Love, Vanessa Residence",V Love,,NON104504,,VA,Albemarle County,PJM Interconnection,0.0084,3/1/15,SUN,,,,,,,,,,PA-461053-NSTI-I,,,,,,
Loving-Joyce-VA-PV-7kW Residence,Loving-Joyce-VA-PV-7kW Residence,,NON65663,,VA,Rockingham County,PJM Interconnection,0.007,8/1/12,SUN,,,,,,,,,,PA-46654-NSTI-I,,,,,,
Lowery-Wiley-VA-PV-8.1kW Residence,Lowery-Wiley-VA-PV-8.1kW Residence,,NON112058,,VA,Fairfax County,PJM Interconnection,0.0081,9/1/14,SUN,,,,,,,,,,PA-461245-NSTI-I,,,,,VA-069349-SUN,
Lowfields LLC-VA-2.976 kw Residence,Lowfields LLC-VA-2.976 kw Residence,,NON42499,,VA,Fluvanna County,PJM Interconnection,0.00298,4/1/10,STH,,,,,,,,,,,DC-10939-STH-I,,,,,
Lowfields LLC-VA-3.78 kw Residence,Lowfields LLC-VA-3.78 kw Residence,,NON42468,,VA,Fluvanna County,PJM Interconnection,0.00378,11/1/09,SUN,,,,,,,,,,PA-46130-NSTI-I,DC-10938-SUN-I,,,,,
"Lubsen, Chip and Laurie Residence",C and L Lubsen,,NON186258,,VA,Fairfax County,PJM Interconnection,0.00848,11/1/15,SUN,,,,,,,,,,PA-461914-NSTI-I,,,,,VA-136882-SUN,
Lucaturto-Jeff-VA-PV-10.53kW Residence,Lucaturto-Jeff-VA-PV-10.53kW Residence,,NON78100,,VA,Rockingham County,PJM Interconnection,0.01053,11/1/13,SUN,,,,,,,,,,PA-46757-NSTI-I,,,,,,
Luebbering-Amy-VA-PV-9.315kw Residence,Luebbering-Amy-VA-PV-9.315kw Residence,,NON199041,,VA,Alexandria County,PJM Interconnection,0.00932,6/1/17,SUN,,,,,,,,,,PA-462008-NSTI-I,,,,,VA-157213-SUN,
Luebke-David-VA-PV-7.56kW Residence,Luebke-David-VA-PV-7.56kW Residence,,NON99372,,VA,Albemarle County,PJM Interconnection,0.00756,12/1/14,SUN,,,,,,,,,,PA-46997-NSTI-I,,,,,,
Lukens-Mark-VA-PV-9.52kW Residence,Lukens-Mark-VA-PV-9.52kW Residence,,NON117310,,VA,Arlington County,PJM Interconnection,0.01036,1/1/15,SUN,,,,,,,,,,PA-461298-NSTI-I,,,,,VA-072289-SUN,
Luo-Haiping-VA-PV-6.48kw Residence,Luo-Haiping-VA-PV-6.48kw Residence,,NON237236,,VA,Fairfax County,PJM Interconnection,0.00648,3/1/18,SUN,,,,,,,,,,PA-462171-NSTI-I,,,,,VA-185892-SUN,
Lupton-Tom-VA-ST-2.887KW Residence,Lupton-Tom-VA-ST-2.887KW Residence,,NON44604,,VA,York County,PJM Interconnection,0.00289,5/1/10,STH,,,,,,,,,,,DC-101289-STH-I,,,,,
"Lustbader, Steven Residence",S  Lustbader,,NON243875,,VA,Arlington County,PJM Interconnection,0.00944,2/1/18,SUN,,,,,,,,,,PA-462175-NSTI-I,,,,,VA-191264-SUN,
"Lylburn Solar, LLC","Lylburn Solar, LLC",,NON143426,,VA,Lexington City,PJM Interconnection,0.10048,9/1/16,SUN,,,,,,,,,,PA-461703-NSTI-I,,,,,VA-096569-SUN,
"Lynch, Michael Residence",M Lynch,,NON129592,,VA,Franklin County,PJM Interconnection,0.00992,3/1/16,SUN,,,,,,,,,,PA-461445-NSTI-I,,,,,VA-083475-SUN,
Lynn-Nick-VA-PV-3.45kW Residence,Lynn-Nick-VA-PV-3.45kW Residence,,NON139502,,VA,Albemarle County,PJM Interconnection,0.00345,6/1/15,SUN,,,,,,,,,,PA-461149-NSTI-I,,,,,,
Maas-Tim-VA-PV-5.4KW Residence,Maas-Tim-VA-PV-5.4KW Residence,,NON43461,,VA,Fairfax County,PJM Interconnection,0.0054,3/1/10,SUN,,,,,,,,,,PA-46404-NSTI-I,DC-101163-SUN-I,,,,,
Macdonald-Heyward-VA-PV-11.2kw Residence,Macdonald-Heyward-VA-PV-11.2kw Residence,,NON174454,,VA,Albemarle County,PJM Interconnection,0.0112,12/1/16,SUN,,,,,,,,,,PA-461855-NSTI-I,,,,,VA-128802-SUN,
Macdonald-Ian-VA-PV-7.848kw Residence,Macdonald-Ian-VA-PV-7.848kw Residence,,NON119795,,VA,Fairfax County,PJM Interconnection,0.00785,12/1/15,SUN,,,,,,,,,,PA-461353-NSTI-I,,,,,VA-076270-SUN,
MacDonald-Justin-VA-PV-3.5kW Residence,MacDonald-Justin-VA-PV-3.5kW Residence,,NON124549,,VA,Virginia Beach City,PJM Interconnection,0.0035,8/1/15,SUN,,,,,,,,,,PA-461436-NSTI-I,,,,,,
MacDonald-Mary Lee-VA-PV-3.08kw Residence,MacDonald-Mary Lee-VA-PV-3.08kw Residence,,NON203963,,VA,Albemarle County,PJM Interconnection,0.00308,1/1/17,SUN,,,,,,,,,,PA-462064-NSTI-I,,,,,VA-160540-SUN,
"Macedo, Peter Residence",P Macedo,,NON85083,,VA,Montgomery County,PJM Interconnection,0.00538,4/1/12,SUN,,,,,,,,,,PA-46809-NSTI-I,,,,,VA-042325-SUN,
"MacFarlane, John Residence",J MacFarlane,,NON238542,,VA,Albemarle County,PJM Interconnection,0.11088,7/1/17,SUN,,,,,,,,,,PA-462173-NSTI-I,,,,,VA-187095-SUN,
"Mack, Debbie Residence",D Mack,,NON203522,,VA,Rappahannock County,PJM Interconnection,0.01045,10/1/16,SUN,,,,,,,,,,PA-462061-NSTI-I,,,,,VA-153864-SUN,
"Mack, Nan Residence",N Mack,,NON65617,,VA,Fluvanna County,PJM Interconnection,0.00288,5/1/12,SUN,,,,,,,,,,PA-46655-NSTI-I,,,,,,
MacLary Residence,MacLary Residence,,NON38729,,VA,Virginia Beach City,PJM Interconnection,0.003,10/1/08,STH,,,,,,,,,,,DC-09116-STH-I,,,,,
"Mady, Ronald Residence",R Mady,,NON104129,,VA,Pulaski County,PJM Interconnection,0.00684,5/1/15,SUN,,,,,,,,,,PA-461089-NSTI-I,,,,,VA-060279-SUN,
Mahanes-Kathleen-VA-PV-8.06kw Residence,Mahanes-Kathleen-VA-PV-8.06kw Residence,,NON137588,,VA,Augusta County,PJM Interconnection,0.00806,5/1/16,SUN,,,,,,,,,,PA-461539-NSTI-I,,,,,,
"Majerus, Larry Residence",L Majerus,,NON108432,,VA,Appomattox County,PJM Interconnection,0.0104,8/1/15,SUN,,,,,,,,,,PA-461185-NSTI-I,,,,,VA-064300-SUN,
"Makel, Dave Residence",D Makel,,NON112595,,VA,Nelson County,PJM Interconnection,0.01254,10/1/15,SUN,,,,,,,,,,PA-461250-NSTI-I,,,,,,
"Malbon, Scott and Elizabeth Residence",S and E Malbon,,NON137038,,VA,Montgomery County,PJM Interconnection,0.00855,6/1/16,SUN,,,,,,,,,,PA-461528-NSTI-I,,,,,VA-090233-SUN,
Maleski Residence,Unit # 1,,NON41795,,VA,Arlington County,PJM Interconnection,0.0042,10/1/09,SUN,,,,,,,,,,PA-46177-NSTI-I,DC-10728-SUN-I,,,,,
Mallan Residence,Unit # 1,,NON42773,,VA,Arlington County,PJM Interconnection,0.00405,1/1/10,SUN,,,,,,,,,,PA-46367-NSTI-I,DC-10999-SUN-I,,,,,
Mallon-Gina-VA-PV-11.03kW Residence,Mallon-Gina-VA-PV-11.03kW Residence,,NON108594,,VA,Albemarle County,PJM Interconnection,0.01103,5/1/15,SUN,,,,,,,,,,PA-461103-NSTI-I,,,,,VA-066180-SUN,
"Mambourg, Laurent Residence",L Mambourg,,NON226835,,VA,Prince William County,PJM Interconnection,0.00754,6/1/18,SUN,,,,,,,,,,PA-462163-NSTI-I,,,,,VA-177411-SUN,
Manczuk-Bill and Virginia-VA-PV-3.2KW Residence,Manczuk-Bill and Virginia-VA-PV-3.2KW Residence,,NON62269,,VA,Fairfax County,PJM Interconnection,0.0032,9/1/11,SUN,,,,,,,,,,PA-46625-NSTI-I,,,,,,
"Mandelberg, Martin Residence",M Mandelberg,,NON158109,,VA,Fairfax County,PJM Interconnection,0.0099,11/1/16,SUN,,,,,,,,,,PA-461728-NSTI-I,,,,,VA-110337-SUN,
Mandeville Residence,Mandeville Residence,,NON39317,,VA,Bedford County,PJM Interconnection,0.0064,8/1/09,SUN,,,,,,,,,,PA-46441-NSTI-I,DC-09185-SUN-I,,,,,
Manemeit-Carl-VA-PV-8.1KW Residence,Manemeit-Carl-VA-PV-8.1KW Residence,,NON45900,,VA,Loudoun County,PJM Interconnection,0.0081,6/1/10,SUN,,,,,,,,,,PA-46443-NSTI-I,DC-101480-SUN-I,,,,,
Maney-Joseph -VA-PV-8.96kw Residence,Maney-Joseph -VA-PV-8.96kw Residence,,NON179448,,VA,Albemarle County,PJM Interconnection,0.00896,9/1/15,SUN,,,,,,,,,,PA-461891-NSTI-I,,,,,,
Mankovsky-JD-VA-PV-9.045kw Residence,Mankovsky-JD-VA-PV-9.045kw Residence,,NON153159,,VA,Loudoun County,PJM Interconnection,0.00905,10/1/16,SUN,,,,,,,,,,PA-461685-NSTI-I,,,,,VA-108402-SUN,
Manley-Brian-VA-PV-10.2kw Residence,Manley-Brian-VA-PV-10.2kw Residence,,NON179642,,VA,Hanover County,PJM Interconnection,0.0102,12/1/16,SUN,,,,,,,,,,PA-461900-NSTI-I,,,,,VA-130643-SUN,
"Manwaring, Jim Residence",J Manwaring,,NON169847,,VA,Rappahannock County,PJM Interconnection,0.00864,11/1/15,SUN,,,,,,,,,,PA-461819-NSTI-I,,,,,VA-131121-SUN,
Markowitz-Wiliam-VA-PV-5.76kw Residence,Markowitz-Wiliam-VA-PV-5.76kw Residence,,NON159839,,VA,Arlington County,PJM Interconnection,0.00576,11/1/16,SUN,,,,,,,,,,PA-461741-NSTI-I,,,,,,
Marschak-Cheryl-VA-PV-4.275kw Residence,Marschak-Cheryl-VA-PV-4.275kw Residence,,NON143545,,VA,Richmond City,PJM Interconnection,0.00428,7/1/16,SUN,,,,,,,,,,PA-461631-NSTI-I,,,,,,
Marsh family residence,Marsh family residence,,NON100726,,VA,Loudoun County,PJM Interconnection,0.00945,6/1/14,SUN,,,,,,,,,,PA-461023-NSTI-I,,,,,VA-056791-SUN,
Marshall Residence,Marshall Residence,,NON39318,,VA,Campbell County,PJM Interconnection,0.01845,8/1/09,SUN,,,,,,,,,,PA-46057-NSTI-I,DC-09186-SUN-I,,,,VA-003971-SUN,
Marshall-James-VA-4.945KW Residence-2,Marshall-James-VA-4.945KW Residence-2,,NON43460,,VA,Augusta County,PJM Interconnection,0.00495,4/1/10,SUN,,,,,,,,,,PA-46124-NSTI-I,DC-101166-SUN-I,,,,VA-006937-SUN,
Martin Horn Inc,Martin Horn Inc,,NON108927,,VA,Albemarle County,PJM Interconnection,0.01976,6/1/15,SUN,,,,,,,,,,PA-461141-NSTI-I,,,,,VA-065197-SUN,
Martin Residence,P. Martin,,NON41369,,VA,Henrico County,PJM Interconnection,0.0121,1/1/10,SUN,,,,,,,,,,PA-46079-NSTI-I,DC-10616-SUN-I,,,,VA-005332-SUN,
Martin Solar Center,Martin Solar,61458,NON242112,,VA,Goochland County,PJM Interconnection,6.762,12/1/17,SUN,,,,,,,,,,PA-462146-NSTI-I,,,,,VA-190278-SUN,
"Martin, Keith Residence",K Martin,,NON104167,,VA,Roanoke County,PJM Interconnection,0.00455,4/1/15,SUN,,,,,,,,,,PA-461069-NSTI-I,,,,,,
"Martin, Peter Residence",P Martin,,NON60027,,VA,Chesterfield County,PJM Interconnection,0.0126,5/1/11,SUN,,,,,,,,,,PA-46604-NSTI-I,,,,,VA-020403-SUN,
Martin-Janette-VA-PV-7.28kw Residence,Martin-Janette-VA-PV-7.28kw Residence,,NON129380,,VA,Albemarle County,PJM Interconnection,0.00728,1/1/16,SUN,,,,,,,,,,PA-461481-NSTI-I,,,,,,
Martin-Joseph-VA-PV-7.5kW Residence,Martin-Joseph-VA-PV-7.5kW Residence,,NON124345,,VA,Chesapeake City,PJM Interconnection,0.0075,7/1/15,SUN,,,,,,,,,,PA-461432-NSTI-I,,,,,,
Martinsville,IWPF 1,,NON177018,,VA,Henry County,PJM Interconnection,0.4,4/1/17,OBG,,,,,,,,,,,,,,,VA-129517-OBG,
Maruca Residence,99259,,NON58326,,VA,Loudoun County,PJM Interconnection,0.0094,3/1/11,SUN,,,,,,,,,,PA-46581-NSTI-I,,,,,VA-018970-SUN,
Maskell-Jack -VA-PV-5.232kw Residence,Maskell-Jack -VA-PV-5.232kw Residence,,NON150569,,VA,Arlington County,PJM Interconnection,0.00523,10/1/15,SUN,,,,,,,,,,PA-461675-NSTI-I,,,,,,
Massie Residence,Unit # 1,,NON48309,,VA,Arlington County,PJM Interconnection,0.0036,8/1/10,SUN,,,,,,,,,,,DC-101591-SUN-I,,,,,
Mastyl-Susan-VA-2.887kw Residence,Mastyl-Susan-VA-2.887kw Residence,,NON41880,,VA,Accomack County,PJM Interconnection,0.00289,1/1/10,STH,,,,,,,,,,,DC-108I2-STH-I,,,,,
Mastyl-Susan-VA-PV-4.14KW Residence,Mastyl-Susan-VA-PV-4.14KW Residence,,NON43459,,VA,Accomack County,PJM Interconnection,0.00414,1/1/10,SUN,,,,,,,,,,,DC-101168-SUN-I,,,,,
Matheny-Carol and Larry-VA-PV-13.08kw Residence,Matheny-Carol and Larry-VA-PV-13.08kw Residence,,NON131167,,VA,Loudoun County,PJM Interconnection,0.01308,9/1/15,SUN,,,,,,,,,,PA-461492-NSTI-I,,,,,VA-085520-SUN,
Matheson-Aleise-VA-PV-12.54kw Residence,Matheson-Aleise-VA-PV-12.54kw Residence,,NON182050,,VA,Chesterfield County,PJM Interconnection,0.01254,8/1/16,SUN,,,,,,,,,,PA-461923-NSTI-I,,,,,VA-133604-SUN,
