"","X","tile_count","solar_system_count","total_panel_area","fips","average_household_income","county","education_bachelor","education_college","education_doctoral","education_high_school_graduate","education_less_than_high_school","education_master","education_population","education_professional_school","employed","gini_index","heating_fuel_coal_coke","heating_fuel_electricity","heating_fuel_fuel_oil_kerosene","heating_fuel_gas","heating_fuel_housing_unit_count","heating_fuel_none","heating_fuel_other","heating_fuel_solar","land_area","per_capita_income","population","population_density","poverty_family_below_poverty_level","poverty_family_count","race_asian","race_black_africa","race_indian_alaska","race_islander","race_other","race_two_more","race_white","state","total_area","unemployed","water_area","education_less_than_high_school_rate","education_high_school_graduate_rate","education_college_rate","education_bachelor_rate","education_master_rate","education_professional_school_rate","education_doctoral_rate","race_white_rate","race_black_africa_rate","race_indian_alaska_rate","race_asian_rate","race_islander_rate","race_other_rate","race_two_more_rate","employ_rate","poverty_family_below_poverty_level_rate","heating_fuel_gas_rate","heating_fuel_electricity_rate","heating_fuel_fuel_oil_kerosene_rate","heating_fuel_coal_coke_rate","heating_fuel_solar_rate","heating_fuel_other_rate","heating_fuel_none_rate","solar_panel_area_divided_by_area","solar_panel_area_per_capita","tile_count_residential","tile_count_nonresidential","solar_system_count_residential","solar_system_count_nonresidential","total_panel_area_residential","total_panel_area_nonresidential","median_household_income","electricity_price_residential","electricity_price_commercial","electricity_price_industrial","electricity_price_transportation","electricity_price_overall","electricity_consume_residential","electricity_consume_commercial","electricity_consume_industrial","electricity_consume_total","household_count","average_household_size","housing_unit_count","housing_unit_occupied_count","housing_unit_median_value","housing_unit_median_gross_rent","lat","lon","elevation","heating_design_temperature","cooling_design_temperature","earth_temperature_amplitude","frost_days","air_temperature","relative_humidity","daily_solar_radiation","atmospheric_pressure","wind_speed","earth_temperature","heating_degree_days","cooling_degree_days","age_18_24_rate","age_25_34_rate","age_more_than_85_rate","age_75_84_rate","age_35_44_rate","age_45_54_rate","age_65_74_rate","age_55_64_rate","age_10_14_rate","age_15_17_rate","age_5_9_rate","household_type_family_rate","dropout_16_19_inschool_rate","occupation_construction_rate","occupation_public_rate","occupation_information_rate","occupation_finance_rate","occupation_education_rate","occupation_administrative_rate","occupation_manufacturing_rate","occupation_wholesale_rate","occupation_retail_rate","occupation_transportation_rate","occupation_arts_rate","occupation_agriculture_rate","occupancy_vacant_rate","occupancy_owner_rate","mortgage_with_rate","transportation_home_rate","transportation_car_alone_rate","transportation_walk_rate","transportation_carpool_rate","transportation_motorcycle_rate","transportation_bicycle_rate","transportation_public_rate","travel_time_less_than_10_rate","travel_time_10_19_rate","travel_time_20_29_rate","travel_time_30_39_rate","travel_time_40_59_rate","travel_time_60_89_rate","health_insurance_public_rate","health_insurance_none_rate","age_median","travel_time_average","voting_2016_dem_percentage","voting_2016_gop_percentage","voting_2016_dem_win","voting_2012_dem_percentage","voting_2012_gop_percentage","voting_2012_dem_win","number_of_years_of_education","diversity","number_of_solar_system_per_household","incentive_count_residential","incentive_count_nonresidential","incentive_residential_state_level","incentive_nonresidential_state_level","net_metering","feedin_tariff","cooperate_tax","property_tax","sales_tax","rebate","avg_electricity_retail_rate"
"638",44478,0,0,0,51013101703,125465.627436,"Arlington County",665,174,147,16,29,559,1750,160,1568,0.4935,0,798,41,426,1283,0,18,0,0.09664562,84392,1984,20528.61,0,351,156,155,0,0,0,9,1664,"va",0.09664562,29,0,0.0165714285714,0.00914285714286,0.0994285714286,0.38,0.319428571429,0.0914285714286,0.084,0.838709677419,0.078125,0,0.0786290322581,0,0,0.00453629032258,0.981840951785,0,0.332034294622,0.621979734996,0.0319563522993,0,0,0.0140296180826,0,0,0,0,0,0,0,0,0,96607,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1283,1.55,1461,1283,559900,1627,38.89,-77.076,143,-4.74,30.65,19.34,75,13.5,0.626,3.98,100.1,3.6,13.3,2403,2320,0.0630040322581,0.405745967742,0,0.0292338709677,0.208669354839,0.0539314516129,0.0604838709677,0.123991935484,0,0.0241935483871,0.0105846774194,0.273577552611,NA,0,0.169005102041,0.0535714285714,0.0401785714286,0.179846938776,0.392219387755,0.00446428571429,0.00510204081633,0.0357142857143,0,0.0401785714286,0,0.121834360027,0.287474332649,0.721428571429,0.0650510204082,0.455994897959,0.141581632653,0.0586734693878,0.00637755102041,0,0.272321428571,0.0150068212824,0.360845839018,0.254433833561,0.210095497954,0.138472032742,0.0211459754434,0.117048346056,0.0885496183206,34.6,24,0.769866939268,0.168881552487,"True",0.692,0.294,"True",17.148,0.284259458735,0,19,16,8,13,17,0,0,40,0,0,9.12
"639",44479,2,2,36.5752918925,51013101801,190057.356948,"Arlington County",945,86,133,8,8,647,2286,459,2157,0.38,0,713,6,734,1468,15,0,0,0.1084098,108030,2684,24757.92,0,483,390,23,0,0,27,112,2132,"va",0.1084098,34,0,0.00349956255468,0.00349956255468,0.0376202974628,0.413385826772,0.28302712161,0.200787401575,0.0581802274716,0.79433681073,0.00856929955291,0,0.145305514158,0,0.0100596125186,0.0417287630402,0.984481971702,0,0.5,0.485694822888,0.00408719346049,0,0,0,0.0102179836512,337.379940674,0.0136271579331,2,0,2,0,36.5752918925,0,148929,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1468,1.83,1962,1468,639900,2463,38.887,-77.09,143,-4.74,30.65,19.34,75,13.5,0.626,3.98,100.1,3.6,13.3,2403,2320,0.0212369597615,0.482488822653,0,0.0100596125186,0.220193740686,0.0666915052161,0.016393442623,0.0558867362146,0,0,0.0301788375559,0.329019073569,1,0.0319888734353,0.193787668057,0.0301344459898,0.13769123783,0.134909596662,0.340751043115,0.0203987019008,0.00649049605934,0.0375521557719,0.0208623087622,0.015762633287,0.00185442744553,0.251783893986,0.274209989806,0.847583643123,0.0739503816794,0.527671755725,0.0429389312977,0.0515267175573,0,0.00763358778626,0.281011450382,0.086038124678,0.133951571355,0.296754250386,0.303967027306,0.125708397733,0.053580628542,0.0319909672563,0.0165600301091,32.5,27,0.769866939268,0.168881552487,"True",0.692,0.294,"True",17.7436570429,0.345999420311,0.00136239782016,19,16,8,13,17,0,0,40,0,0,9.12
"640",44480,1,1,20.6811198321,51013101802,144529.312389,"Arlington County",2109,407,225,216,206,1481,5287,643,4855,0.4333,0,1679,0,1682,3374,13,0,0,0.1527818,73951,6818,44625.74,130,1262,827,194,0,0,932,271,4594,"va",0.1527818,159,0,0.038963495366,0.0408549271799,0.076981274825,0.398902969548,0.280121051636,0.121619065633,0.0425572158124,0.67380463479,0.0284540921091,0,0.121296567908,0,0.136696978586,0.039747726606,0.968288791384,0.103011093502,0.498518079431,0.49762892709,0,0,0,0,0.00385299347955,135.363766051,0.00303331179702,1,0,1,0,20.6811198321,0,120154,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,3374,2.01,3826,3374,565100,2167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0950425344676,0.430331475506,0.0098269287181,0.00190671751247,0.178791434438,0.0931358169551,0.0171604576122,0.0442945145204,0.0151070695219,0,0.0215605749487,0.37403675163,NA,0.0187435633368,0.218125643666,0.0290422245108,0.104222451081,0.0955715756952,0.311019567456,0.038105046344,0.0378990731205,0.0179196704428,0.00453141091658,0.100102986612,0,0.118139048615,0.19341348667,0.783783783784,0.0633123689727,0.351153039832,0.116561844864,0.058071278826,0,0.0255765199161,0.385324947589,0.0548343777977,0.186660698299,0.206803939123,0.335944494181,0.173231871083,0.0425246195166,0.106031558767,0.131396549182,30.9,28,0.769866939268,0.168881552487,"True",0.692,0.294,"True",16.7520332892,0.510198875666,0.000296384113811,19,16,8,13,17,0,0,40,0,0,9.12
"641",44481,4,3,135.172288126,51013101803,131768.152551,"Arlington County",1234,217,111,207,307,923,3084,85,3048,0.4582,0,654,60,1210,2019,27,68,0,0.369248,68677,4070,11022.4,32,601,321,225,53,0,216,86,3169,"va",0.369248,113,0,0.0995460440986,0.0671206225681,0.0703631647211,0.400129701686,0.299286640726,0.0275616083009,0.0359922178988,0.778624078624,0.0552825552826,0.0130221130221,0.0788697788698,0,0.0530712530713,0.0211302211302,0.964251819045,0.0532445923461,0.59930658742,0.323922734027,0.0297176820208,0,0,0.0336800396236,0.0133729569094,192.965182283,0.0175066357807,3,1,2,1,71.2520076276,63.9202804983,79723,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,2019,2.02,2193,2019,734200,1641,38.879,-77.089,143,-4.74,30.65,19.34,75,13.5,0.626,3.98,100.1,3.6,13.3,2403,2320,0.125552825553,0.359705159705,0.0036855036855,0.0029484029484,0.130958230958,0.104176904177,0.0503685503686,0.105896805897,0.0336609336609,0.0105651105651,0.0331695331695,0.297672114908,1,0.0252624671916,0.0879265091864,0.0334645669291,0.0879265091864,0.145669291339,0.422244094488,0.00590551181102,0.0137795275591,0.0239501312336,0.012467191601,0.0675853018373,0,0.0793433652531,0.306429548564,0.65625,0.0532331809275,0.582299150882,0.0212279555846,0.0525800130634,0,0.00849118223383,0.282168517309,0.0631252155916,0.17833735771,0.139703345981,0.336667816488,0.229044498103,0.0431183166609,0.0638613861386,0.12698019802,31.7,30,0.769866939268,0.168881552487,"True",0.692,0.294,"True",15.7107652399,0.381035321674,0.000990589400693,19,16,8,13,17,0,0,40,0,0,9.12
"642",44482,7,5,107.246381844,51013101900,203995.968449,"Arlington County",985,105,160,119,51,629,2446,397,2017,0.3404,0,288,20,833,1141,0,0,0,0.4277236,73532,3277,7661.49,5,720,80,46,0,0,6,135,3010,"va",0.4277236,31,0,0.0208503679477,0.0486508585446,0.0429272281276,0.402698282911,0.257154538021,0.162305805397,0.0654129190515,0.918523039365,0.014037229173,0,0.0244125724748,0,0.00183094293561,0.0411962160513,0.98486328125,0.00694444444444,0.730061349693,0.252410166521,0.0175284837862,0,0,0,0,250.737583438,0.0327270008677,7,0,5,0,107.246381844,0,187841,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1141,2.79,1210,1141,837700,2769,38.879,-77.098,143,-4.74,30.65,19.34,75,13.5,0.626,3.98,100.1,3.6,13.3,2403,2320,0.0500457735734,0.284406469332,0.00213610009155,0.0109856576137,0.126029905401,0.132438205676,0.075678974672,0.114739090632,0.037839487336,0.0302105584376,0.0640830027464,0.631025416301,1,0.0247892910263,0.205255329698,0.038671294001,0.0813088745662,0.139811601388,0.3019335647,0.029251363411,0,0.0203272186415,0.0039662865642,0.0589985126425,0.00495785820526,0.0570247933884,0.646280991736,0.794117647059,0.0951207491375,0.502217841301,0.0266140956136,0.0379497289305,0,0.0482996550025,0.284376540168,0.102396514161,0.143246187364,0.151416122004,0.381808278867,0.169389978214,0.0294117647059,0.121072088725,0.0449784349969,33,29,0.769866939268,0.168881552487,"True",0.692,0.294,"True",17.2056418643,0.153821928089,0.00438212094654,19,16,8,13,17,0,0,40,0,0,9.12
"643",44483,0,0,0,51013102002,102530.273752,"Arlington County",354,119,25,76,122,323,1058,39,1044,0.3852,0,247,13,361,621,0,0,0,0.06939762,48326,1479,21311.97,5,258,315,93,0,0,114,25,932,"va",0.06939762,28,0,0.115311909263,0.0718336483932,0.11247637051,0.334593572779,0.305293005671,0.0368620037807,0.023629489603,0.63015551048,0.0628803245436,0,0.212981744422,0,0.0770791075051,0.0169033130494,0.973880597015,0.0193798449612,0.581320450886,0.397745571659,0.0209339774557,0,0,0,0,0,0,0,0,0,0,0,0,74519,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,621,2.32,674,621,572600,1629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181203515889,0.35970250169,0,0.00676132521974,0.123056118999,0.0980392156863,0.0601757944557,0.0676132521974,0.0304259634888,0.025016903313,0.025693035835,0.415458937198,1,0.0526819923372,0.135057471264,0.0258620689655,0.102490421456,0.162835249042,0.248084291188,0.00383141762452,0,0.108237547893,0.0134099616858,0.0593869731801,0.00574712643678,0.0786350148368,0.166172106825,0.767857142857,0.054528650647,0.527726432532,0.0683918669131,0.0351201478743,0,0.0212569316081,0.292975970425,0.0723362658847,0.13880742913,0.224828934506,0.39100684262,0.159335288368,0.0136852394917,0.138675958188,0.172822299652,29.5,27,0.769866939268,0.168881552487,"True",0.692,0.294,"True",15.4782608696,0.547361963134,0,19,16,8,13,17,0,0,40,0,0,9.12
"644",44484,0,0,0,51013102003,70435.2831072,"Arlington County",829,455,28,474,513,558,3009,152,2135,0.5402,0,1045,89,935,2137,56,12,0,0.2287764,38665,3979,17392.53,84,780,189,753,0,0,379,188,2470,"va",0.2287764,73,0,0.170488534397,0.157527417747,0.151213027584,0.275506812895,0.185443668993,0.0505151213028,0.00930541708209,0.62075898467,0.189243528525,0,0.0474993717014,0,0.0952500628299,0.0472480522744,0.966938405797,0.107692307692,0.437529246607,0.48900327562,0.0416471689284,0,0,0.00561534861956,0.0262049602246,0,0,0,0,0,0,0,0,46339,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,2137,1.86,2238,2137,297100,1315,38.872,-77.107,143,-4.74,30.65,19.34,75,13.5,0.626,3.98,100.1,3.6,13.3,2403,2320,0.0721286755466,0.270922342297,0.0432269414426,0.0382005529027,0.161598391556,0.0826840914803,0.0635838150289,0.0960040211108,0.0376979140488,0.00779090223674,0.060567981905,0.364997660271,1,0.0177985948478,0.174707259953,0.0201405152225,0.0758782201405,0.253864168618,0.169555035129,0.0295081967213,0,0.0407494145199,0.0121779859485,0.103981264637,0,0.0451295799821,0.288203753351,0.745736434109,0.0378896882494,0.515107913669,0.0657074340528,0.0748201438849,0,0,0.306474820144,0.0503489531406,0.238783649053,0.252243270189,0.182452642074,0.220338983051,0.0558325024925,0.286580742987,0.0796057619409,33.7,28,0.769866939268,0.168881552487,"True",0.692,0.294,"True",14.3735460286,0.565284026639,0,19,16,8,13,17,0,0,40,0,0,9.12
"645",44485,2,2,30.1440388617,51013102100,107047.248183,"Arlington County",694,336,54,234,216,389,1975,52,1171,0.4565,0,367,7,589,963,0,0,0,0.4441669,43727,2534,5705.063,131,574,432,133,0,0,113,143,1713,"va",0.4441669,31,0,0.109367088608,0.118481012658,0.170126582278,0.351392405063,0.196962025316,0.0263291139241,0.0273417721519,0.676006314128,0.0524861878453,0,0.170481452249,0,0.0445935280189,0.0564325177585,0.974209650582,0.228222996516,0.611630321911,0.381100726895,0.00726895119418,0,0,0,0,67.8664683516,0.0118958322264,2,0,2,0,30.1440388617,0,100991,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,963,2.48,998,963,636100,334,38.863,-77.125,143,-4.74,30.65,19.34,75,13.5,0.626,3.98,100.1,3.6,13.3,2403,2320,0.0497237569061,0.127071823204,0.0876085240726,0.078137332281,0.11681136543,0.125493291239,0.0844514601421,0.159826361484,0.0327545382794,0.0181531176006,0.0757695343331,0.596053997923,1,0.0503842869342,0.114432109308,0.0187873612297,0.0819812126388,0.226302305722,0.293766011956,0.0111016225448,0,0.0256191289496,0.00341588385995,0.0879590093937,0,0.0350701402806,0.592184368737,0.758037225042,0.0465502909393,0.752285951787,0.0141313383209,0.0764754779717,0,0.021612635079,0.0789692435578,0.0967741935484,0.205754141238,0.184829991282,0.311246730602,0.158674803836,0.0427201394943,0.272997032641,0.064857990674,47.3,26,0.769866939268,0.168881552487,"True",0.692,0.294,"True",14.9731645569,0.506023525982,0.00207684319834,19,16,8,13,17,0,0,40,0,0,9.12
"646",44486,0,0,0,51013102200,58651.6430172,"Arlington County",747,1154,19,1300,1223,417,4962,102,3924,0.4469,28,1261,44,1303,2678,33,9,0,0.334834,21924,7730,23086.07,251,1727,704,1747,121,0,2220,306,2632,"va",0.334834,413,0,0.246473196292,0.261991132608,0.2325675131,0.150544135429,0.084038694075,0.0205562273277,0.00382910116888,0.340491591203,0.226002587322,0.0156532988357,0.0910737386805,0,0.287192755498,0.0395860284605,0.904772884482,0.145338737695,0.486557132188,0.470873786408,0.01643017177,0.0104555638536,0,0.00336071695295,0.0123226288275,0,0,0,0,0,0,0,0,43167,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,2678,2.88,2946,2678,255300,1342,38.858,-77.118,143,-4.74,30.65,19.34,75,13.5,0.626,3.98,100.1,3.6,13.3,2403,2320,0.0692108667529,0.198576972833,0.00426908150065,0.00388098318241,0.137257438551,0.152652005175,0.0463130659767,0.0989650711514,0.0574385510996,0.0232858990944,0.0945666235446,0.644884241972,0.940509915014,0.170744138634,0.0532619775739,0.00866462793068,0.00407747196738,0.19495412844,0.140672782875,0.0282874617737,0.00509683995923,0.0838430173293,0.0486748216106,0.17125382263,0,0.0909708078751,0.295655125594,0.794489092997,0.0326455993732,0.569078088274,0.0109689213894,0.123530948028,0.0036563071298,0.0206320188039,0.230869678767,0.0491360691145,0.181155507559,0.153887688985,0.363660907127,0.158207343413,0.0872030237581,0.301334369737,0.285011011789,31.3,30,0.769866939268,0.168881552487,"True",0.692,0.294,"True",12.8051189037,0.740402122742,0,19,16,8,13,17,0,0,40,0,0,9.12
"647",44487,2,1,23.0025075532,51013102301,158285.396825,"Arlington County",400,187,46,53,38,405,1253,124,1011,0.3552,0,113,11,500,630,0,6,0,0.3286139,64594,1641,4993.703,7,419,82,176,0,0,0,63,1320,"va",0.3286139,13,0,0.0303272146848,0.0422984836393,0.149241819633,0.319233838787,0.323224261772,0.0989624900239,0.0367118914605,0.804387568556,0.107251675807,0,0.0499695307739,0,0,0.0383912248629,0.9873046875,0.0167064439141,0.793650793651,0.179365079365,0.0174603174603,0,0,0.00952380952381,0,69.9985836058,0.0140173720617,2,0,1,0,23.0025075532,0,135500,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,630,2.58,657,630,592200,1425,38.866,-77.105,143,-4.74,30.65,19.34,75,13.5,0.626,3.98,100.1,3.6,13.3,2403,2320,0.0603290676417,0.208409506399,0.00975015234613,0.0280316879951,0.184643510055,0.143814747105,0.0682510664229,0.120658135283,0.0469226081658,0.00609384521633,0.0609384521633,0.665079365079,1,0.0346191889219,0.180019782394,0.0207715133531,0.0712166172107,0.174085064293,0.231454005935,0.0583580613254,0.0316518298714,0.0108803165183,0.024727992087,0.0454995054402,0.0385756676558,0.041095890411,0.776255707763,0.843137254902,0.0482954545455,0.575757575758,0,0.120265151515,0,0.0198863636364,0.221590909091,0.0676616915423,0.241791044776,0.133333333333,0.292537313433,0.203980099502,0.0587064676617,0.15037593985,0.0169172932331,37.3,29,0.769866939268,0.168881552487,"True",0.692,0.294,"True",16.6145251397,0.337486877437,0.0015873015873,19,16,8,13,17,0,0,40,0,0,9.12
"648",44488,5,5,75.2590714712,51013102302,107426.224227,"Arlington County",683,405,66,626,463,678,3050,129,2408,0.4491,0,581,37,914,1552,20,0,0,0.4529044,41678,4230,9339.719,160,950,302,73,0,7,858,79,2911,"va",0.4529044,132,0,0.151803278689,0.205245901639,0.132786885246,0.22393442623,0.222295081967,0.0422950819672,0.0216393442623,0.688179669031,0.0172576832151,0,0.0713947990544,0.0016548463357,0.202836879433,0.0186761229314,0.948031496063,0.168421052632,0.588917525773,0.374355670103,0.0238402061856,0,0,0,0.0128865979381,166.169883691,0.0177917426646,5,0,5,0,75.2590714712,0,86875,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1552,2.72,1552,1552,599100,1552,38.861,-77.104,143,-4.74,30.65,19.34,75,13.5,0.626,3.98,100.1,3.6,13.3,2403,2320,0.051536643026,0.16170212766,0.0125295508274,0.00898345153664,0.272104018913,0.131678486998,0.0520094562648,0.0820330969267,0.0605200945626,0.0368794326241,0.0647754137116,0.612113402062,1,0.205564784053,0.0851328903654,0.0336378737542,0.0651993355482,0.127491694352,0.198504983389,0.0112126245847,0.00373754152824,0.0510797342193,0,0.0992524916944,0.00830564784053,0,0.479381443299,0.763440860215,0.0595637583893,0.567953020134,0.0356543624161,0.0314597315436,0,0.0302013422819,0.275167785235,0.0905441570027,0.239072256913,0.174397859054,0.230151650312,0.173505798394,0.0780553077609,0.130703422053,0.228136882129,37.5,29,0.769866939268,0.168881552487,"True",0.692,0.294,"True",14.4632786885,0.479519362429,0.00322164948454,19,16,8,13,17,0,0,40,0,0,9.12
"649",44489,1,1,17.7578030382,51013102400,111326.512227,"Arlington County",1019,480,117,221,84,556,2630,153,2200,0.3873,8,639,21,876,1554,10,0,0,0.3737125,54611,3321,8886.51,26,721,140,371,13,34,60,192,2511,"va",0.3737125,187,0,0.0319391634981,0.084030418251,0.182509505703,0.387452471483,0.211406844106,0.058174904943,0.0444866920152,0.756097560976,0.111713339356,0.00391448358928,0.0421559771153,0.0102378801566,0.0180668473351,0.0578139114724,0.921658986175,0.0360610263523,0.563706563707,0.411196911197,0.0135135135135,0.00514800514801,0,0,0.00643500643501,47.5172841106,0.00534712527497,1,0,1,0,17.7578030382,0,93265,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1554,2.12,1696,1554,548900,1534,38.872,-77.089,143,-4.74,30.65,19.34,75,13.5,0.626,3.98,100.1,3.6,13.3,2403,2320,0.0472749171936,0.253236976814,0.0192713038241,0.00451671183379,0.146642577537,0.201144233665,0.0671484492623,0.0999698885878,0.0581150255947,0.026196928636,0.028605841614,0.463963963964,1,0.0340909090909,0.195,0.0381818181818,0.0640909090909,0.125454545455,0.208636363636,0.0277272727273,0.0472727272727,0.0645454545455,0.02,0.0609090909091,0.00545454545455,0.0837264150943,0.427476415094,0.812413793103,0.064043915828,0.632204940531,0.016010978957,0.0791399817017,0.00365965233303,0.00548947849954,0.19945105215,0.0317693059629,0.257575757576,0.16275659824,0.260997067449,0.201368523949,0.033724340176,0.116531165312,0.0776874435411,37,31,0.769866939268,0.168881552487,"True",0.692,0.294,"True",15.9794676806,0.410270484986,0.000643500643501,19,16,8,13,17,0,0,40,0,0,9.12
"650",44490,1,1,11.3123220064,51013102500,115666.198927,"Arlington County",1634,748,120,283,261,1001,4312,265,4090,0.3558,0,951,34,1394,2423,13,31,0,0.423178,56547,5437,12848.02,68,1131,592,810,23,0,21,70,3921,"va",0.423178,41,0,0.0605287569573,0.0656307977737,0.173469387755,0.378942486085,0.232142857143,0.0614564007421,0.0278293135436,0.721169762737,0.14897921648,0.00423027404819,0.108883575501,0,0.00386242413095,0.0128747471032,0.990075042363,0.0601237842617,0.575319851424,0.392488650433,0.0140321914981,0,0,0.0127940569542,0.00536524969047,26.7318291746,0.00208061835689,1,0,1,0,11.3123220064,0,98962,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,2423,2.23,2562,2423,561500,1651,38.866,-77.079,143,-4.74,30.65,19.34,75,13.5,0.626,3.98,100.1,3.6,13.3,2403,2320,0.0772484826191,0.36968916682,0.00993194776531,0.00423027404819,0.153393415486,0.118263748391,0.0325547176752,0.10502115137,0.028324443627,0.0285083685856,0.0270369689167,0.466776723071,0.585365853659,0.0841075794621,0.113202933985,0.0339853300733,0.0630806845966,0.124205378973,0.236919315403,0.0102689486553,0.00709046454768,0.0596577017115,0.0420537897311,0.107579462103,0,0.0542544886807,0.245120999219,0.792993630573,0.0455971049457,0.623884197829,0.016164053076,0.048492159228,0.00554885404101,0.0275030156815,0.224849215923,0.0576339737108,0.232558139535,0.212335692619,0.323811931244,0.127148634985,0.0366531850354,0.119319244436,0.0888348606695,32.1,27,0.769866939268,0.168881552487,"True",0.692,0.294,"True",15.8170222634,0.445665160706,0.000412711514651,19,16,8,13,17,0,0,40,0,0,9.12
"651",44491,0,0,0,51013102600,110834.925865,"Arlington County",762,520,87,279,409,390,2506,59,1861,0.3844,0,360,32,789,1214,28,5,0,0.2723958,40926,3428,12584.63,17,899,484,297,0,6,621,40,1980,"va",0.2723958,197,0,0.16320830008,0.111332801277,0.207501995211,0.304070231445,0.155626496409,0.0235434956105,0.0347166799681,0.577596266044,0.0866394399067,0,0.141190198366,0.00175029171529,0.181155192532,0.0116686114352,0.904275996113,0.0189098998888,0.649917627677,0.296540362438,0.0263591433278,0,0,0.00411861614498,0.0230642504119,0,0,0,0,0,0,0,0,86990,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1214,2.82,1244,1214,618000,1418,38.854,-77.094,143,-4.74,30.65,19.34,75,13.5,0.626,3.98,100.1,3.6,13.3,2403,2320,0.0510501750292,0.213243873979,0.0102100350058,0.014585764294,0.144690781797,0.163652275379,0.0449241540257,0.139731621937,0.0431738623104,0.034422403734,0.0603850641774,0.740527182867,1,0.0843632455669,0.125201504567,0.0306286942504,0.0634067705535,0.196668457818,0.236969371306,0.0209564750134,0,0.0499731327243,0.0413756045137,0.111230521225,0.00161203653949,0.024115755627,0.478295819936,0.794957983193,0.0407608695652,0.663043478261,0.0125,0.0755434782609,0,0.0173913043478,0.157608695652,0.0696883852691,0.307082152975,0.195467422096,0.211331444759,0.184135977337,0.0232294617564,0.137981330222,0.130980163361,35.9,25,0.769866939268,0.168881552487,"True",0.692,0.294,"True",14.4365522746,0.605985064994,0,19,16,8,13,17,0,0,40,0,0,9.12
"652",44492,1,1,12.2822192771,51013102702,113747.850055,"Arlington County",547,219,22,206,156,395,1623,78,1441,0.3399,0,542,9,328,907,28,0,0,0.1100329,47729,2246,20412.07,0,435,214,223,0,0,280,88,1441,"va",0.1100329,128,0,0.0961182994455,0.126925446704,0.134935304991,0.337030191004,0.243376463339,0.0480591497227,0.0135551447936,0.641585040071,0.0992876224399,0,0.0952804986643,0,0.124666073019,0.0391807658059,0.918419375398,0,0.361631753032,0.597574421169,0.00992282249173,0,0,0,0.0308710033076,111.623153412,0.00546848587582,1,0,1,0,12.2822192771,0,100066,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,907,2.48,907,907,374100,1477,38.851,-77.099,143,-4.74,30.65,19.34,75,13.5,0.626,3.98,100.1,3.6,13.3,2403,2320,0.0783615316118,0.322350845948,0.00445235975067,0.00311665182547,0.171415850401,0.109082813891,0.0356188780053,0.0765805877115,0.0498664292075,0.03339269813,0.0338379341051,0.4796030871,1,0.0367800138793,0.198473282443,0.0249826509368,0.0631505898681,0.136016655101,0.215128383067,0.0215128383067,0.0346981263012,0.0922970159611,0.00832755031228,0.0846634281749,0,0,0.632855567806,0.926829268293,0.0485573539761,0.719915552428,0.018296973962,0.0619282195637,0,0.00492610837438,0.135819845179,0.060650887574,0.218934911243,0.177514792899,0.241863905325,0.220414201183,0.0806213017751,0.15105333931,0.138951142985,32.3,29,0.769866939268,0.168881552487,"True",0.692,0.294,"True",15.2483056069,0.552355468791,0.00110253583241,19,16,8,13,17,0,0,40,0,0,9.12
